speed;rate;vol;wear;rough;cost;victories;defeats;draws
80;64.5;5111.25;3.37;0.39;18.52;511;488;0
80;50.28;5002.33;3.28;0.34;20.21;944;55;0
80;103.48;5000.01;3.92;0.46;16.06;54;945;0
80;50;6334.14;2.91;0.35;25.42;840;159;0
80;60.88;5782.09;3.11;0.38;21.32;527;472;0
80;106.63;5000;4.01;0.46;16.04;22;977;0
80;53.27;5000;3.32;0.35;19.7;756;243;0
80;63.55;5150.99;3.35;0.38;18.76;536;463;0
80;59.03;5585.22;3.16;0.37;20.86;585;414;0
80;86.62;5000;3.6;0.43;16.48;175;824;0
80;81.91;5000;3.55;0.42;16.72;215;784;0
80;92.76;5000;3.69;0.44;16.26;132;867;0
80;70.63;5000;3.46;0.4;17.54;357;642;0
80;80.24;5000;3.54;0.42;16.82;228;771;0
80;75.44;5000;3.5;0.41;17.14;280;719;0
80;66.25;5000;3.43;0.39;17.97;440;559;0
80;51.96;5770.82;3.03;0.35;22.73;757;242;0
80;58.97;5907.74;3.07;0.38;22.08;566;433;0
80;59.37;5000;3.38;0.37;18.8;592;407;0
80;67.71;5000.04;3.44;0.39;17.82;413;586;0
80;76.37;5441.73;3.34;0.41;18.47;348;651;0
80;50;5718.56;3.02;0.35;22.89;910;89;0
79.93;50;5000;3.28;0.34;20.27;955;44;0
80;62.56;5074.98;3.38;0.38;18.64;535;464;0
80;63.18;5932.57;3.1;0.39;21.57;476;523;0
80;77.17;5268.89;3.4;0.41;17.85;315;684;0
80;68.17;5000;3.45;0.39;17.78;403;596;0
80;62.99;5000;3.41;0.38;18.34;506;493;0
80;73.29;5000;3.48;0.4;17.31;313;686;0
80;94.29;5000;3.72;0.44;16.22;122;877;0
80;50;6683.42;2.89;0.35;26.95;800;199;0
80;70.34;5000;3.46;0.4;17.57;363;636;0
80;99.86;5000;3.83;0.45;16.1;77;922;0
80;69.72;5000;3.46;0.4;17.63;374;625;0
80;55.64;5856.26;3.05;0.37;22.41;654;345;0
80;51.46;5000;3.3;0.35;20;901;98;0
80;83.38;5000;3.57;0.42;16.64;204;795;0
80;62.17;5912.52;3.09;0.38;21.63;498;501;0
80;50;5461.44;3.1;0.35;21.91;916;83;0
80;94.42;5000;3.72;0.44;16.21;120;879;0
80;54.35;5579.5;3.11;0.36;21.58;695;304;0
80;69.53;5877.03;3.16;0.4;20.6;378;621;0
80;106.54;5000;4;0.46;16.04;23;976;0
76.19;50;5000;3.43;0.34;20.84;669;330;0
80;65.32;5025.96;3.42;0.39;18.16;470;529;0
80;71.36;5000.01;3.47;0.4;17.48;342;657;0
80;55.47;5883.54;3.04;0.37;22.55;660;339;0
80;67.16;5228.71;3.34;0.39;18.61;479;520;0
80;50;6549.89;2.89;0.35;26.36;814;185;0
80;95.3;5000;3.74;0.44;16.19;112;887;0
80;89.91;5000;3.65;0.44;16.35;151;848;0
80;51;5021.31;3.28;0.35;20.15;919;80;0
80;67.08;5163.36;3.37;0.39;18.41;471;528;0
80;100.46;5000;3.84;0.45;16.09;73;926;0
80;50;5283.11;3.16;0.34;21.25;910;89;0
80;50;6312.73;2.91;0.35;25.33;845;154;0
80;75.13;5000;3.49;0.41;17.17;285;714;0
80;84.15;5000;3.58;0.43;16.6;196;802;1
80;64.52;5675.53;3.17;0.39;20.45;493;506;0
80;50.23;5399.24;3.12;0.35;21.63;906;93;0
80;65.64;5050.23;3.41;0.39;18.2;470;529;0
80;75.08;5000;3.49;0.41;17.17;286;713;0
80;74.7;5242.37;3.39;0.41;17.95;350;649;0
80;61.83;5571.36;3.18;0.38;20.42;549;450;0
80;103.48;5000;3.92;0.46;16.06;53;946;0
80;63.11;5000;3.41;0.38;18.33;505;494;0
80;50;5144.37;3.22;0.34;20.76;929;70;0
80;68.47;5040.45;3.43;0.39;17.87;409;590;0
80;72.15;5008.79;3.47;0.4;17.43;332;667;0
80;57.76;5477.73;3.18;0.37;20.66;631;368;0
80;53.37;5012.42;3.32;0.35;19.73;756;243;0
80;88.74;5000;3.63;0.43;16.4;158;841;0
80;96.02;5000;3.75;0.44;16.17;106;893;0
80;104.95;5000;3.96;0.46;16.05;39;960;0
80;55.05;5078.33;3.31;0.36;19.69;715;284;0
80;85.28;5000;3.59;0.43;16.55;188;811;0
80;57.5;5071.93;3.34;0.37;19.3;656;343;0
80;50;6290.75;2.91;0.35;25.24;848;150;1
80;94.73;5000;3.73;0.44;16.21;117;882;0
80;72.73;5611.98;3.25;0.41;19.35;366;633;0
80;104.1;5000;3.94;0.46;16.05;48;951;0
80;51.56;5656.31;3.06;0.35;22.36;773;226;0
80;64.98;5003.56;3.42;0.39;18.12;473;526;0
80;67.79;5000;3.44;0.39;17.82;412;587;0
80;58.3;5637.35;3.13;0.37;21.16;596;403;0
80;50;6290.75;2.91;0.35;25.24;848;150;1
80;65.62;5000.01;3.43;0.39;18.04;452;547;0
80;61.31;5000;3.4;0.38;18.55;543;456;0
80;62.91;5000;3.41;0.38;18.35;508;491;0
80;85.87;5000;3.59;0.43;16.52;183;816;0
80;83.63;5000;3.57;0.43;16.63;202;797;0
80;63.65;5253.7;3.31;0.38;19.09;547;452;0
80;50;6540.46;2.89;0.35;26.32;815;184;0
80;82.5;5000;3.56;0.42;16.69;209;790;0
80;84.57;5000;3.58;0.43;16.58;193;806;0
80;54.94;5750.03;3.07;0.36;22.12;674;325;0
80;63.18;5010.56;3.41;0.38;18.36;505;494;0
80;59.97;5402.02;3.22;0.38;20.08;599;400;0
80;57.48;5000;3.37;0.37;19.07;642;357;0
80;53.01;5022.87;3.31;0.35;19.82;766;233;0
80;70.52;5135.2;3.4;0.4;17.97;398;601;0
80;50;5128.25;3.22;0.34;20.7;932;67;0
80;71.99;5009.92;3.47;0.4;17.45;335;664;0
80;70.7;5000;3.46;0.4;17.54;356;643;0
80;108.19;5000;4.05;0.46;16.04;7;992;0
80;63.65;5053.05;3.39;0.38;18.44;510;489;0
80;56.45;5771.4;3.08;0.37;21.95;639;360;0
80;65.18;5025.88;3.42;0.39;18.17;475;524;0
80;56.37;5053.3;3.33;0.36;19.4;678;321;0
80;56.23;5000;3.36;0.36;19.25;669;330;0
80;105.29;5000;3.97;0.46;16.05;35;963;1
80;103.32;5000;3.91;0.45;16.06;56;943;0
80;60.01;5554.89;3.17;0.38;20.61;580;419;0
80;50;5074.9;3.25;0.34;20.51;949;50;0
80;50;6689.94;2.89;0.35;26.98;799;200;0
80;53.19;5742.38;3.05;0.36;22.4;721;278;0
79.99;50;5510.69;3.08;0.35;22.09;913;86;0
80;105.38;5000;3.97;0.46;16.04;34;965;0
80;92.95;5000;3.7;0.44;16.25;130;869;0
80;69.62;5000;3.46;0.4;17.64;376;623;0
80;106.17;5000;3.99;0.46;16.04;26;973;0
80;53.16;5000;3.32;0.35;19.72;760;239;0
80;103.19;5000;3.91;0.45;16.06;57;942;0
80;105.79;5000;3.98;0.46;16.04;30;969;0
80;69.9;5000;3.46;0.4;17.61;369;630;0
80;102.67;5000;3.9;0.45;16.07;61;938;0
80;57;5001.13;3.36;0.36;19.14;648;351;0
80;59.44;5023.58;3.37;0.37;18.87;594;405;0
80;104.43;5000.01;3.94;0.46;16.05;46;953;0
80;64.02;5000;3.42;0.38;18.22;489;510;0
80;53.56;5798.75;3.04;0.36;22.55;708;291;0
80;57.83;5000;3.37;0.37;19.02;631;368;0
80;50;6336.71;2.91;0.35;25.43;839;160;0
80;55.4;5468.43;3.16;0.36;21;670;329;0
80;60.21;5003.33;3.39;0.37;18.7;571;428;0
80;101;5000.01;3.86;0.45;16.09;71;928;0
80;59.71;5932.57;3.07;0.38;22.06;548;451;0
80;104.91;5000;3.96;0.46;16.05;40;959;0
80;61.26;5000.01;3.4;0.38;18.56;545;454;0
80;68.03;5001.31;3.45;0.39;17.79;404;595;0
80;107.1;5000.01;4.02;0.46;16.04;18;981;0
80;54.46;5030.77;3.32;0.36;19.62;725;274;0
80;87.8;5000;3.62;0.43;16.43;164;835;0
80;57.44;5000;3.37;0.37;19.07;643;356;0
80;70.39;5000;3.46;0.4;17.56;362;637;0
80;74.43;5000;3.49;0.41;17.22;294;705;0
80;52.45;5778.05;3.04;0.36;22.67;742;257;0
80;76.72;5000;3.51;0.41;17.05;265;734;0
80;50;5057.94;3.25;0.34;20.45;950;49;0
80;65.98;5805.97;3.15;0.39;20.74;440;559;0
80;106.05;5000;3.99;0.46;16.04;27;972;0
80;59.89;5000;3.39;0.37;18.73;579;420;0
80;67.12;5224.24;3.34;0.39;18.6;480;519;0
80;56.19;5866.21;3.05;0.37;22.36;645;354;0
80;78.59;5000;3.52;0.42;16.92;242;756;1
80;63.34;5000.01;3.41;0.38;18.3;502;497;0
80;90.27;5000;3.65;0.44;16.34;149;850;0
80;98.07;5000;3.79;0.45;16.13;92;907;0
80;57.56;5504.36;3.17;0.37;20.79;628;371;0
80;50;5206.64;3.19;0.34;20.98;916;83;0
80;50;6549.73;2.89;0.35;26.36;813;186;0
80;50;5766.25;3.01;0.35;23.08;905;94;0
80;71.73;5000;3.47;0.4;17.44;338;661;0
80;50;5115.07;3.23;0.34;20.65;939;60;0
80;51.4;5582.02;3.08;0.35;22.1;779;220;0
80;50;5093.25;3.24;0.34;20.58;944;55;0
80;73.62;5000;3.48;0.41;17.28;308;691;0
80;58.49;5131.38;3.32;0.37;19.36;640;359;0
80;71.31;5000;3.47;0.4;17.48;345;654;0
80;64.39;5000;3.42;0.38;18.18;480;519;0
80;55.79;5128.28;3.29;0.36;19.74;701;298;0
80;54.59;5800.65;3.05;0.36;22.38;684;315;0
80;51.02;5018.6;3.29;0.35;20.14;917;82;0
80;55.17;5001.6;3.34;0.36;19.41;694;305;0
80;60.1;5000.8;3.39;0.37;18.71;571;428;0
80;54.1;5000;3.33;0.36;19.57;734;265;0
80;52.36;5137.26;3.25;0.35;20.32;777;222;0
80;86.85;5000;3.61;0.43;16.47;173;826;0
80;52.69;5085.88;3.28;0.35;20.09;778;221;0
80;66.53;5019.63;3.43;0.39;18.01;441;558;0
80;60.39;5000;3.39;0.37;18.67;563;436;0
80;80;5033.79;3.52;0.42;16.93;229;770;0
80;63.65;5005.63;3.41;0.38;18.28;498;501;0
80;103.87;5000;3.93;0.46;16.06;50;949;0
80;76.94;5000;3.51;0.41;17.03;263;736;0
80;93.38;5000;3.7;0.44;16.24;126;873;0
80;98.02;5000;3.79;0.45;16.13;93;906;0
80;58.96;5240.08;3.28;0.37;19.66;636;363;0
80;95.12;5000;3.73;0.44;16.2;114;885;0
80;64.76;5297.41;3.3;0.39;19.11;523;476;0
80;53.05;5000;3.32;0.35;19.74;762;237;0
80;95.07;5000;3.73;0.44;16.2;115;884;0
80;59.97;5000;3.39;0.37;18.72;575;424;0
80;53.64;5337.04;3.19;0.36;20.81;717;282;0
80;72.35;5752.82;3.21;0.41;19.87;356;643;0
80;54.76;5112.34;3.29;0.36;19.85;721;278;0
80;75.76;5018.63;3.49;0.41;17.17;278;721;0
80;77.39;5000;3.51;0.41;17;258;741;0
80;70.13;5000;3.46;0.4;17.59;366;633;0
80;74.06;5000;3.49;0.41;17.25;300;699;0
80;50;5496.39;3.09;0.35;22.04;918;81;0
80;104.73;5000;3.95;0.46;16.05;42;957;0
80;71.04;5851.08;3.18;0.41;20.35;359;640;0
80;60.46;5017.08;3.39;0.37;18.71;569;430;0
80;68.54;5014.85;3.44;0.39;17.79;401;598;0
80;103.76;5000;3.93;0.46;16.06;51;948;0
80;50;6267.87;2.92;0.35;25.14;853;145;1
80;81.07;5000;3.54;0.42;16.77;223;776;0
80;104.63;5000;3.95;0.46;16.05;43;956;0
80;59.23;5673.67;3.13;0.38;21.16;577;422;0
80;88.07;5000;3.62;0.43;16.42;162;837;0
80;80.51;5000;3.54;0.42;16.8;226;773;0
76.49;50;5000;3.42;0.34;20.8;698;301;0
80;65.8;5565.53;3.21;0.39;19.9;482;517;0
80;70.23;5051.95;3.44;0.4;17.74;381;618;0
80;102.53;5000;3.89;0.45;16.07;62;937;0
80;67.1;5000;3.44;0.39;17.89;425;574;0
80;56.92;5477.15;3.17;0.37;20.79;646;353;0
80;57.69;5821;3.08;0.37;21.94;603;396;0
80;67.45;5000.01;3.44;0.39;17.85;420;579;0
80;53.55;5554.89;3.11;0.36;21.62;713;286;0
80;58.68;5000;3.38;0.37;18.9;608;390;1
80;50;5601.29;3.06;0.35;22.44;912;87;0
80;52.84;5057.92;3.29;0.35;19.97;774;225;0
80;52.84;5000;3.32;0.35;19.77;773;226;0
80;65.04;5754.89;3.15;0.39;20.67;470;529;0
80;97;5000;3.77;0.45;16.15;100;899;0
80;57.56;5801.72;3.08;0.37;21.89;608;391;0
80;63.09;5754.89;3.14;0.39;20.92;496;503;0
80;69.2;5000;3.45;0.4;17.68;383;615;1
80;63.92;5000;3.42;0.38;18.24;489;510;0
80;53.53;5000.01;3.33;0.35;19.66;748;251;0
80;81.17;5000;3.54;0.42;16.76;222;777;0
80;62.4;5879.21;3.1;0.38;21.47;497;502;0
80;78.32;5000;3.52;0.42;16.94;247;752;0
80;50.49;5000.01;3.29;0.34;20.17;934;65;0
80;58.96;5544.6;3.17;0.37;20.73;596;403;0
80;94.99;5000;3.73;0.44;16.2;116;883;0
80;85.03;5000;3.59;0.43;16.56;189;810;0
79.99;64.51;5214.12;3.33;0.39;18.86;532;467;0
80;69.59;5071.1;3.42;0.4;17.86;395;604;0
80;63.56;5000;3.42;0.38;18.28;497;502;0
80;53.21;5000;3.32;0.35;19.71;758;241;0
75.74;50;5000;3.45;0.34;20.92;632;367;0
80;89.77;5000;3.65;0.44;16.36;152;847;0
77.32;50.01;5000.09;3.38;0.34;20.66;780;219;0
80;52.68;5231.83;3.22;0.35;20.6;759;240;0
80;51.92;5645.02;3.07;0.35;22.25;761;238;0
80;58.07;5779.41;3.09;0.37;21.73;596;403;0
73.61;50;5000;3.55;0.34;21.28;463;536;0
80;57.14;5065.83;3.34;0.36;19.33;665;334;0
80;57.99;5544.6;3.16;0.37;20.87;612;386;1
80;75.65;5000;3.5;0.41;17.13;277;722;0
80;50;5089.67;3.24;0.34;20.56;946;53;0
80;62.17;5000;3.41;0.38;18.44;524;474;1
80;61.47;5000.16;3.4;0.38;18.53;541;458;0
80;69.59;5731.17;3.2;0.4;20.07;399;600;0
80;67.03;5000.01;3.44;0.39;17.89;427;572;0
80;52.32;5531.39;3.11;0.35;21.75;747;252;0
80;65.64;5064.13;3.4;0.39;18.24;474;525;0
80;92.83;5000;3.69;0.44;16.26;131;868;0
80;52.53;5345.35;3.17;0.35;21.03;741;258;0
80;86.97;5000;3.61;0.43;16.47;172;827;0
80;72.68;5000;3.48;0.4;17.36;321;678;0
80;107.4;5000.01;4.03;0.46;16.04;14;985;0
80;60.67;5000.66;3.39;0.37;18.63;557;442;0
76.94;50;5000;3.4;0.34;20.72;744;255;0
80;64.91;5007.96;3.42;0.39;18.15;475;524;0
80;50.04;6312.59;2.91;0.35;25.32;835;164;0
80;57.25;5001.05;3.37;0.36;19.1;645;354;0
80;76.82;5000;3.51;0.41;17.04;264;735;0
80;91.13;5000;3.67;0.44;16.31;144;855;0
80;52.11;5693.06;3.06;0.35;22.4;754;245;0
80;87.87;5000.01;3.62;0.43;16.43;163;836;0
80;50.03;5214.38;3.19;0.34;21;912;87;0
80;98.27;5000;3.8;0.45;16.13;90;909;0
80;98.38;5000;3.8;0.45;16.13;88;910;1
80;74.99;5000;3.49;0.41;17.18;286;713;0
80;87.26;5000;3.61;0.43;16.46;168;831;0
80;68.5;5000;3.45;0.39;17.74;396;603;0
80;67.43;5261.44;3.33;0.39;18.69;477;522;0
80;107.3;5000;4.03;0.46;16.04;15;984;0
80;66.94;5000;3.44;0.39;17.9;429;570;0
80;72.47;5000.01;3.48;0.4;17.38;326;673;0
80;93.23;5000;3.7;0.44;16.25;128;871;0
80;66.87;5135.76;3.38;0.39;18.34;470;529;0
80;81.23;5000;3.55;0.42;16.76;221;778;0
80;62.82;5754.89;3.14;0.39;20.95;502;497;0
77.84;50;5000.46;3.36;0.34;20.58;825;174;0
80;79.43;5000.01;3.53;0.42;16.87;235;764;0
80;76.78;5137.63;3.45;0.41;17.47;291;708;0
80;60.26;5462.17;3.21;0.38;20.25;586;413;0
80;99.98;5000;3.83;0.45;16.1;76;923;0
80;98.2;5000;3.8;0.45;16.13;91;908;0
80;93.08;5000;3.7;0.44;16.25;129;870;0
80;81.35;5000.01;3.55;0.42;16.75;220;779;0
80;103.14;5000;3.91;0.45;16.06;58;941;0
80;67.21;5334.19;3.3;0.39;18.95;483;516;0
80;58.32;5089.53;3.34;0.37;19.24;642;357;0
80;62.34;5012.09;3.4;0.38;18.46;523;476;0
80;57.99;5667;3.12;0.37;21.32;601;398;0
80;68.76;5271.61;3.34;0.4;18.58;457;542;0
80;74.13;5000;3.49;0.41;17.24;298;701;0
80;68.65;5191.14;3.37;0.4;18.33;449;550;0
80;58.21;5037.47;3.36;0.37;19.08;635;364;0
80;68.35;5000;3.45;0.39;17.76;398;601;0
80;70.27;5000;3.46;0.4;17.58;364;635;0
80;59.16;5000.28;3.38;0.37;18.83;598;401;0
80;74.35;5000.1;3.49;0.41;17.23;295;704;0
80;67.67;5000.01;3.44;0.39;17.83;414;585;0
80;103.99;5000.01;3.93;0.46;16.05;49;950;0
80;97.19;5000;3.77;0.45;16.15;98;901;0
80;53.29;5355.25;3.18;0.36;20.93;720;279;0
80;69.36;5000.11;3.45;0.4;17.66;380;619;0
80;77.99;5000;3.52;0.41;16.96;252;746;1
80;64.35;5000.01;3.42;0.38;18.19;482;517;0
80;86.34;5000;3.6;0.43;16.5;178;821;0
80;63.82;5000;3.42;0.38;18.25;492;507;0
80;75.91;5000;3.5;0.41;17.11;274;725;0
80;73.7;5000;3.48;0.41;17.28;308;691;0
80;62.06;5009.13;3.4;0.38;18.49;531;468;0
80;105.93;5000;3.99;0.46;16.04;29;970;0
80;52.99;5000;3.32;0.35;19.75;765;234;0
80;73.74;5000;3.48;0.41;17.28;307;692;0
80;96.43;5000;3.76;0.45;16.17;104;895;0
80;53.91;5072.6;3.3;0.36;19.85;744;255;0
80;83.99;5000;3.57;0.43;16.61;199;800;0
80;56.29;5857.2;3.06;0.37;22.31;638;361;0
80;51.31;5000;3.3;0.35;20.03;905;94;0
80;99.21;5000;3.82;0.45;16.11;82;917;0
80;50;5451.21;3.1;0.35;21.87;918;81;0
80;93.66;5000;3.71;0.44;16.23;125;874;0
80;104.82;5000;3.95;0.46;16.05;41;958;0
80;65.75;5000;3.43;0.39;18.03;449;550;0
80;53.36;5492.31;3.13;0.36;21.42;723;276;0
80;79.95;5000.01;3.53;0.42;16.83;231;768;0
80;67.19;5850.67;3.15;0.4;20.76;414;585;0
80;57.99;5544.6;3.16;0.37;20.87;612;386;1
80;50;5517.07;3.08;0.35;22.12;913;86;0
80;62.54;5000.01;3.41;0.38;18.4;514;485;0
80;58.82;5000;3.38;0.37;18.88;604;395;0
78.89;50;5000;3.32;0.34;20.42;901;98;0
80;106.45;5000;4;0.46;16.04;24;975;0
80;50.01;6320.43;2.91;0.35;25.36;841;158;0
80;64.3;5000.04;3.42;0.38;18.19;483;516;0
80;50;5082.74;3.24;0.34;20.54;948;51;0
80;80.91;5000;3.54;0.42;16.78;224;775;0
80;50;5273.8;3.17;0.34;21.22;910;89;0
80;85.54;5000;3.59;0.43;16.53;186;813;0
80;50;5108.66;3.23;0.34;20.63;941;58;0
80;71.05;5000;3.47;0.4;17.5;348;651;0
80;101.8;5000;3.88;0.45;16.08;66;933;0
80;60.15;5022.34;3.38;0.37;18.77;576;423;0
80;83.79;5000;3.57;0.43;16.62;201;798;0
80;50;6663.68;2.89;0.35;26.86;803;196;0
80;108.09;5000;4.05;0.46;16.04;8;991;0
80;84.97;5000;3.58;0.43;16.56;190;809;0
80;84.8;5000.01;3.58;0.43;16.57;192;807;0
80;65.51;5932.57;3.12;0.39;21.27;421;578;0
80;64.66;5000;3.42;0.38;18.15;477;522;0
80;86.98;5000;3.61;0.43;16.47;171;828;0
80;71.57;5000;3.47;0.4;17.46;340;659;0
80;99.02;5000;3.81;0.45;16.12;84;915;0
80;57.77;5859.43;3.07;0.37;22.08;596;403;0
80;71.48;5000;3.47;0.4;17.47;340;659;0
80;101.09;5000;3.86;0.45;16.08;70;929;0
80;75.38;5000;3.5;0.41;17.15;281;718;0
79.92;69.32;5445.31;3.28;0.4;19.12;435;564;0
80;108.5;5000;4.06;0.46;16.04;4;995;0
80;105.68;5000;3.98;0.46;16.04;31;968;0
79.99;62.6;5032.5;3.4;0.38;18.5;522;477;0
80;66.97;5000;3.44;0.39;17.9;428;571;0
79.58;50;5000;3.29;0.34;20.32;937;62;0
80;85.37;5000;3.59;0.43;16.54;187;812;0
80;63.21;5542.66;3.2;0.39;20.14;531;468;0
80;50.29;5140.45;3.22;0.34;20.69;921;78;0
80;85.75;5000;3.59;0.43;16.52;184;815;0
77.1;50;5000;3.39;0.34;20.7;760;239;0
80;50;5466.63;3.1;0.35;21.93;915;84;0
80;52.26;5393.53;3.15;0.35;21.25;751;248;0
80;50;5149.59;3.22;0.34;20.77;928;71;0
80;58.18;5034.57;3.36;0.37;19.08;635;364;0
80;60.42;5709.74;3.13;0.38;21.12;552;447;0
80;62.35;5037.29;3.39;0.38;18.54;532;467;0
80;69.2;5000;3.45;0.4;17.68;383;615;1
80;61.28;5002.92;3.4;0.38;18.56;545;454;0
80;55.54;5882.6;3.04;0.37;22.53;658;341;0
80;77.99;5000;3.52;0.41;16.96;252;746;1
80;71.81;5000;3.47;0.4;17.44;336;663;0
80;75.76;5000;3.5;0.41;17.12;276;723;0
80;91.86;5000;3.68;0.44;16.29;139;860;0
80;54.42;5620.85;3.1;0.36;21.72;691;308;0
80;75.21;5040.13;3.48;0.41;17.28;291;708;0
80;50;6319.07;2.91;0.35;25.36;844;155;0
80;98.84;5000;3.81;0.45;16.12;85;914;0
80;74.01;5000;3.49;0.41;17.25;301;698;0
80;52.93;5849.59;3.02;0.36;22.86;724;275;0
80;60.61;5051.84;3.37;0.37;18.81;573;426;0
80;57.52;5050.31;3.35;0.37;19.23;650;349;0
80;58.3;5011.64;3.37;0.37;18.99;626;373;0
80;60.46;5171.63;3.32;0.38;19.22;605;394;0
80;65.14;5042.86;3.41;0.39;18.23;481;518;0
80;83.92;5000;3.57;0.43;16.61;200;799;0
80;81.39;5000;3.55;0.42;16.75;219;780;0
80;66.72;5000;3.44;0.39;17.93;433;566;0
80;57.14;5847.09;3.07;0.37;22.13;614;385;0
80;87.19;5000;3.61;0.43;16.46;169;830;0
80;84.15;5000;3.58;0.43;16.6;196;802;1
80;73.55;5000;3.48;0.41;17.29;309;690;0
80;99.59;5000;3.83;0.45;16.11;79;920;0
80;59.17;5011.15;3.38;0.37;18.87;599;400;0
80;53.45;5767.4;3.05;0.36;22.44;711;288;0
80;79.33;5000.01;3.53;0.42;16.87;236;763;0
80;73.81;5000;3.48;0.41;17.27;305;693;1
80;65.04;5720.34;3.16;0.39;20.55;478;521;0
80;69.36;5000.08;3.45;0.4;17.66;381;618;0
80;62.34;5002.48;3.41;0.38;18.43;521;478;0
80;71.02;5253.7;3.36;0.4;18.31;418;581;0
80;60.33;5842.84;3.1;0.38;21.63;541;458;0
80;94.42;5000;3.72;0.44;16.21;121;878;0
80;70.93;5000;3.46;0.4;17.51;351;648;0
80;69.71;5552.07;3.25;0.4;19.43;417;582;0
80;70.75;5000;3.46;0.4;17.53;355;644;0
80;95.41;5000;3.74;0.44;16.19;111;888;0
80;58.4;5618.69;3.14;0.37;21.08;594;405;0
80;99.76;5000;3.83;0.45;16.1;78;921;0
80;50;5410.85;3.12;0.35;21.72;917;82;0
80;70.96;5000;3.47;0.4;17.51;350;649;0
80;68.23;5006.15;3.44;0.39;17.79;402;597;0
80;95.21;5000.01;3.74;0.44;16.19;113;886;0
80;77.46;5000;3.51;0.41;17;257;742;0
80;55.94;5554.89;3.14;0.37;21.22;657;342;0
80;65.53;5020.84;3.42;0.39;18.12;465;534;0
80;50;5455.56;3.1;0.35;21.88;918;81;0
80;58.97;5894.17;3.07;0.38;22.02;567;432;0
79.99;77.33;5316.62;3.39;0.42;17.99;319;680;0
80;90.75;5000.01;3.66;0.44;16.32;146;853;0
80;90.57;5000;3.66;0.44;16.33;147;852;0
79.99;51.37;5650.68;3.06;0.35;22.37;779;220;0
80;50;5033.07;3.26;0.34;20.37;952;47;0
80;62.17;5000;3.41;0.38;18.44;524;474;1
80;107.91;5000;4.04;0.46;16.04;10;989;0
80;62.85;5000;3.41;0.38;18.36;508;491;0
80;72.15;5000.4;3.47;0.4;17.41;331;668;0
80;57.43;5495.77;3.17;0.37;20.78;633;366;0
80;50.28;5097.21;3.24;0.34;20.54;932;67;0
80;82.68;5000;3.56;0.42;16.68;207;792;0
80;50.18;5018.81;3.27;0.34;20.29;949;50;0
80;50;5980.97;2.96;0.35;23.94;887;112;0
80;95.81;5000;3.75;0.44;16.18;108;891;0
80;82.2;5000.01;3.55;0.42;16.7;212;787;0
80;92.32;5000;3.69;0.44;16.27;136;863;0
80;71.03;5286;3.35;0.4;18.41;418;581;0
80;50.01;5024.07;3.27;0.34;20.34;953;46;0
80;58.68;5029.84;3.37;0.37;18.99;620;379;0
80;85.98;5000.01;3.6;0.43;16.51;181;818;0
80;91.78;5000;3.68;0.44;16.29;140;859;0
80;67.91;5000;3.45;0.39;17.8;408;591;0
80;105.29;5000;3.97;0.46;16.05;35;963;1
80;73.13;5000.01;3.48;0.4;17.32;315;684;0
80;57.97;5004.61;3.37;0.37;19.01;630;369;0
80;105.05;5000;3.96;0.46;16.05;38;961;0
80;93.26;5000;3.7;0.44;16.25;127;872;0
80;85.9;5000.01;3.6;0.43;16.52;182;817;0
80;104.47;5000;3.94;0.46;16.05;45;954;0
80;101.56;5000;3.87;0.45;16.08;68;931;0
80;86.53;5000;3.6;0.43;16.49;176;823;0
80;84.33;5000.02;3.58;0.43;16.59;194;805;0
80;57.46;5047.79;3.35;0.37;19.23;652;347;0
80;101.16;5000;3.86;0.45;16.08;69;930;0
80;74.21;5000;3.49;0.41;17.24;297;702;0
80;74.01;5000;3.49;0.41;17.25;302;697;0
80;50;6267.87;2.92;0.35;25.14;853;145;1
80;91.92;5000;3.68;0.44;16.29;138;861;0
80;52.24;5787.85;3.03;0.36;22.74;749;250;0
80;107.29;5000;4.02;0.46;16.04;16;983;0
80;50.01;5107.66;3.23;0.34;20.62;940;59;0
80;56.58;5000;3.36;0.36;19.19;663;336;0
80;106.02;5000;3.99;0.46;16.04;28;971;0
80;83.23;5000;3.57;0.42;16.65;205;794;0
80;50;5662.31;3.04;0.35;22.67;913;86;0
80;102.96;5000;3.91;0.45;16.06;60;939;0
80;67.29;5017.36;3.43;0.39;17.92;427;572;0
80;69.82;5000.01;3.46;0.4;17.62;371;628;0
80;63.33;5949.09;3.1;0.39;21.61;468;531;0
80;86.15;5000;3.6;0.43;16.5;179;820;0
80;57.99;5000.01;3.37;0.37;18.99;628;371;0
80;76.92;5405.35;3.35;0.42;18.31;339;660;0
80;73.81;5000;3.48;0.41;17.27;305;693;1
80;82.56;5000.01;3.56;0.42;16.68;208;791;0
80;58.68;5000;3.38;0.37;18.9;608;390;1
80;58.48;5051.9;3.35;0.37;19.09;629;370;0
80;67.32;5041.99;3.42;0.39;17.99;430;569;0
80;75.29;5000;3.5;0.41;17.15;283;715;1
80;88.36;5000.01;3.63;0.43;16.41;160;838;1
80;54.29;5083.39;3.3;0.36;19.82;736;263;0
80;50;5104.19;3.23;0.34;20.62;942;57;0
80;78.32;5012.18;3.51;0.42;16.98;246;753;0
80;89.27;5000;3.64;0.43;16.38;155;844;0
80;106.37;5000;4;0.46;16.04;25;974;0
80;103.02;5000;3.91;0.45;16.06;59;940;0
